"View all search results for %s","แสดงผลลัพธ์ทั้งหมด %s"
"New Password","รหัสผ่านใหม่"
"Confirm","ยืนยัน"
"Confirm New Password","ยืนยันรหัสผ่านใหม่"
"Location Delivery","Address"
"Brands","แบรนด์"
"You have not set a default billing address.","คุณยังไม่มีที่อยู่สำหรับออกใบเสร็จ"
"You have not set a default shipping address.","คุณยังไม่มีที่อยู่สำหรับจัดส่งสินค้า"
"Please enter your email address below. You will receive a link to reset your password.","กรุณากรอกอีเมลที่ลงทะเบียนไว้กับเรา และคุณจะได้รับลิ้งค์ในการตั้งรหัสใหม่ในอีเมล"
"Submit","บันทึก"
"Review your write...","Write your review..."
"Solution","โซลูชั่น"
"Are you sure to remove this group ?","ยืนยันการลบโปรเจกต์ที่เลือกหรือไม่"
"Remove","ลบโปรเจกต์"
"Recently Viewed","เข้าดูล่าสุด"
"View All","ดูทั้งหมด"
"Update","อัพเดท"
"My Shopping List","ช้อปปิ้งลิสต์"
" (%s items)"," (%s รายการ)"
"Change Group Name","Change Group Name"
"Edit","แก้ไข"
"Cancel","ยกเลิก"
"Add to Compare","เปรียบเทียบ"
"Reviews","ความคิดเห็น"
"Add to Shopping List","เพิ่มเข้าช้อปปิ้งลิสต์"
"Edit Address","Edit Address"
"Order Information","ข้อมูลการสั่งซื้อ"
"Page","หน้า:"
"Add to Shopping List","เพิ่มในช้อปปิ้งลิสต์"
"Faster checkout","Faster checkout"
"VAT Number","หมายเลขประจำตัวผู้เสียภาษี"
"Change Billing Address","Change Billing Address"
"Edit","แก้ไข"
"You have placed no orders.","คุณไม่มีรายการสั่งซื้อค่ะ"
"Your shopping list was successfully updated","ชื่อโปรเจกต์ของคุณ อัพเดทเรียบร้อยค่ะ"
"Billing Address","Billing Address / Tax Invoice"
"Change Billing Address","Change Billing Address"
"Edit","Edit"
"SIGN UP","ลงทะเบียน"
