"Sandra Mashiso Red Business shoes","Sandra Mashiso Red Business shoes"
"save %s%%","save %s%%"
"See all %s","See all %s"
"Send email","Send email"
"Sender:","Sender:"
"SKU","SKU"
"Special Price","ราคาพิเศษ"
"Static block and products","Static Block และสินค้า"
"Customers Tagged Product","Tag สินค้า่ลูกค้า"
"Product Tags","Tags สินค้า"
"The information in this tab has been changed.","The information in this tab has been changed."
"There is %d product(s) that will be not updated for selected store","There is %d product(s) that will be not updated for selected store"
"This bundle is out of stock.","This bundle is out of stock."
"This tab contains invalid data. Please solve the problem before saving.","This tab contains invalid data. Please solve the problem before saving."
"Tile","Tile"
"Up-sells","Up-sells"
"Url","Url"
"Varchar","Varchar"
"View Details","View Details"
"[GLOBAL]","[GLOBAL]"
"Warranty:&nbsp;","การประกัน: "
"Lead time:&nbsp; ","การจัดส่ง: "
"SKU:","รหัสสินค้า :"
"Question","วิธีการสั่งซื้อสินค้า"
"Qty:","จำนวน :"
"Name Product","ชื่อสินค้า"
"Compare","เปรียบเทียบสินค้า"
"Add to Wishlist","เพิ่มไปยังสินค้าโปรด"
"/month","/ชิ้น                "
" Total price: ","    ราคา"
" Amount save: ","ประหยัดทันที"
"my compare <label id="compareitemcount">%d</label> items","เปรียบเทียบ <label id="compareitemcount"> %d </label> สินค้า"
"Clear all","ลบสินค้าทั้งหมด"
"The product %s has been added to comparison list.","เพิ่มสินค้า %s สำหรับการเปรียบเทียบสินค้าเรียบร้อย."
"The comparison list was cleared.","ลบสินค้าทั้งหมดเรียบร้อย"
"The product %s has been removed from comparison list.","สินค้า %s ถูกลบออกจากการเปรียบเทียบเรียบร้อย"
"my compare %d items","เปรียบเทียบสินค้า %d ชิ้น"
"Compare Products - %d Items","เปรียบเทียบสินค้า - %d รายการ"
"Warranty", "รับประกัน"
"More Warranty", "ประกันเพิ่มอีก"
"Monthly shipping <span class='qty-selected'>1</span> piece(s)","จัดส่งเดือนละ <span class='qty-selected'>1</span> ชิ้น"
"/month Total price:","/เดือน ราคา "
"Amount save:","ประหยัดทันที"
"If there is an account associated with %s you will receive an email with a link to reset your password.","ระบบได้ส่งรหัสผ่านไปที่เมลของคุณแล้ว (หากไม่พบกรุณาตรวจสอบในรายการ Junk Mail หรือ Spam Mail)"
"Please specify the product's option(s).","กรุณาเลือกตัวเลือกของสินค้าก่อนทำการสั่งซื้อ"
"Delivery date: %s","รับสินค้าภายในวันที่: %s"
"Promotion Price:","ราคาโปรโมชั่น:"
"review # %s","ความคิดเห็นที่ %s"
"Remove All Items","ลบสินค้าทั้งหมด"
"shop now!!","ซื้อเลย!"
" Filter Products","ตัวกรองสินค้า"
"Your order status:","<b>สถานะคำสั่งซื้อของคุณ: </b>"
"You have recently added %s product(s) to your Cart","สินค้าได้ถูกเพิ่มในตะกร้าเรียบร้อยแล้ว"
"Display search results for %s instead","ผลการค้นหาสำหรับ %s "
"Use <span class='use_point'>%s points</span> <span class='use_plus'>+</span> <span class='use_price'>%s</span>","หรือใช้  <span class='use_point'>%s คะแนน</span> <span class='use_plus'>+</span> <span class='use_price'>%s</span>"
"You have to login to purchase product using points","กรุณาเข้าสู่ระบบเพื่อทำการสั่งซื้อสินค้าโดยใช้คะแนนสะสม"
"You do not have enough points.","คุณมีคะแนนสะสมไม่พอสำหรับการสั่งซื้อสินค้า"
"Sorry, the product already used points as discount. Points can not be used any more.","ขออภัยคะ สินค้าที่ใช้คะแนนสะสมเป็นส่วนลด จะไม่สามารถใช้คะแนนสะสมเพิ่มได้อีก"
"You have to login to purchase eBooks product", "กรุณาเข้าสู่ระบบเพื่อทำการสั่งซื้อสินค้าในหมวด eBooks"
"View more","ดูทั้งหมด"
"Also available as:","ประเภทหนังสือ"
"View all","ดูทั้งหมด"
"By","แนะนำโดย"
"Comments & Ratings","ความคิดเห็น & คะแนน"
"Inspiring book","Inspiring Books"
"You may also like","สินค้าที่คุณอาจชอบ"
"More photo","ภาพประกอบ"
"Login or Create an Account","ยินดีต้อนรับเข้าสู่ระบบช้อปปิ้งออนไลน์"
"Email Address","อีเมล"
"Password","รหัสผ่าน"
"Keywords","ค้นหายอดนิยม"
"SPECIAL DEAL","ดีลพิเศษ"
"Special Deals","ดีลพิเศษ"
"Today's Deals","ดีลวันนี้"
"View all","ดูทั้งหมด"
"Login","เข้าสู่ระบบ"
"Log in to your Facebook profile","เข้าสู่ระบบด้วยบัญชีเฟสบุ๊คของท่าน"
"or","หรือ"
"Create Account","สมัครสมาชิกใหม่"
"Connect with Facebook","เชื่อมต่อกับเฟสบุ๊ค"
"Personal Information","ข้อมูลส่วนบุคคล"
"First Name","ชื่อ"
"Last Name","นามสกุล"
"Birthday","วันเกิด"
"DD","วัน"
"MM","เดือน"
"YYYY","ปี"
"Login Information","ข้อมูลสำหรับเข้าสู่ระบบ"
"Gender","เพศ"
"Confirm Password","ยืนยันรหัสผ่าน"
"Sign Up for Newsletter","สมัครสมาชิกจดหมายข่าว"
"* Required Fields","* ข้อมูลจำเป็น"
"Submit","บันทึก"
"My Account","บัญชีผู้ใช้ของฉัน"
"Log out","ออกจากระบบ"
"Change Password","เปลี่ยนแปลงรหัสผ่าน"
"Telephone","โทรศัพท์"
"Mobile","โทรศัพท์มือถือ"
"Fax","โทรสาร"
"Add New Address","เพิ่มที่อยู่ใหม่"
"Contact Information","ข้อมูลติดต่อ"
"State/Province","จังหวัด"
"City","เขต/อำเภอ"
"Subdistrict","แขวง/ตำบล"
"Zip/Postal Code","รหัสไปรษณีย์"
"Street Address","บ้านเลขที่"
"Country","ประเทศ"
"Address","ที่อยู่"
"Address Book","สมุดที่อยู่"
"Default Billing Address","ที่อยู่สำหรับออกใบเสร็จ / ใบกำกับภาษี"
"Default Shipping Address","ที่อยู่สำหรับจัดส่งสินค้า"
"Newsletters","จดหมายข่าว"
"Newsletter Subscription","สมัครสมาชิกจดหมายข่าว"
"Newsletter Email","สมาชิกจดหมายข่าว"
"Account Dashboard","ข้อมูลบัญชีสมาชิก"
"Account Information","ข้อมูลสมาชิก"
"My Orders","คำสั่งซื้อของฉัน"
"My Wishlist","สินค้าที่ชอบ"
"My Dashboard","ข้อมูลของฉัน"
"Edit Account Information","แก้ไขข้อมูลบัญชีผู้ใช้"
"Edit","แก้ไข"
"Edit Address","แก้ไขที่อยู่"
"Save","บันทึก"
"Save Address","บันทึกที่อยู่"
"There are no products matching the selection.","ไม่มีสินค้าที่ตรงกับที่คุณเลือก"
"You have not set a default shipping address.","คุณยังไม่มีที่อยู่สำหรับการจัดส่งสินค้า"
"You have not set a default billing address.","คุณยังไม่มีที่อยู่สำหรับการออกใบเสร็จ"
"Current Password","รหัสผ่านปัจจุบัน"
"New Password","รหัสผ่านใหม่"
"Confirm New Password","ยืนยันรหัสผ่านใหม่"
"You have placed no orders.","คุณยังไม่ได้สั่งซื้อ"
"Cart","ตะกร้าสินค้า"
"You have no items in your shopping cart.","ไม่มีรายการสินค้าในตะกร้า"
"Sort By","เรียงตาม"
"Show","แสดง"
"Name","ชื่อ"
"Price","ราคา"
"New","ใหม่"
"Best Sellers","สินค้าขายดี"
"Most Viewed","ถูกเรียกดูมากที่สุด"
"Biggest Saving","ส่วนลดมากที่สุด"
"Brands","ยี่ห้อ"
"Alert when the item is on sale","แจ้งเตือนเมื่อสินค้าลดราคา"
"Select the type of shipping product you want.","เลือกรูปแบบการ จัดส่ง/รับสินค้า ที่คุณต้องการ"
"Pickup","เลือกรับสินค้าที่บิ๊กซี"
"Delivery","เลือกจัดส่งสินค้าถึงบ้าน"
"Choose a shipping address","เลือกที่อยู่ในการจัดส่ง"
"Add new Delivery","เพิ่มที่อยู่การจัดส่ง"
"Choose a Warehouse","เพิ่มสาขาที่ต้องการรับ"
"Recently Viewed Products","สินค้าที่ดูล่าสุด"
"Your Wishlist","สินค้าที่ชอบ"
"Availability","สถานะสินค้า"
"Additional Information","ข้อมูลเพิ่มเติม"
"Description","รายละเอียดสินค้า"
"Short Description","คำอธิบาย"
"Reviews","รีวิวสินค้า"
"Connect","เชื่อมต่อ"
"Register","สมัครสมาชิก"
"Be the first to review this product","มาเป็นคนแรกที่รีวิวสินค้านี้"
"Be the first to review this product.","มาเป็นคนแรกที่รีวิวสินค้านี้"
"Add to Cart","เพิ่มสินค้าในตะกร้า"
"Newsletter","จดหมายข่าว"
"Sign Up for Our Newsletter:","สมัครสมาชิกจดหมายข่าว"
"Enter your email","กรุณากรอกอีเมล์"
"Subscribe","สมัครสมาชิก"
"Shopping Cart is Empty","ตะกร้าสินค้าว่างเปล่า"
"Continue Shopping","เลือกสินค้าเพิ่ม"
"Add to Wishlist","เพิ่มไปยังสินค้าที่สนใจ"
"Update Shopping Cart","อัพเดทตะกร้าสินค้า"
"Checkout","สั่งซื้อสินค้า"
"Proceed to Checkout","ดำเนินการสั่งซื้อ"
"Discount Codes","รหัสส่วนลด"
"Discount code that you received","รหัสส่วนลดที่คุณได้รับ"
"Subtotal","ราคาสินค้า"
"Item Discount","ประหยัด"
"Grand Total","ยอดสุทธิ"
"Apply","ใช้รหัสส่วนลด"
"Tax","ภาษี"
"Qty","จำนวน"
"Save/pc","ประหยัด/ชิ้น"
"Empty Cart","ลบรายการสินค้าทั้งหมด"
"Product","สินค้า"
"Shopping Cart","ตะกร้าสินค้า"
"Address Information","ข้อมูลที่อยู่"
"Add item to shopping list","เพิ่มสินค้านี้ลงกลุ่มสินค้าที่ชอบของคุณ"
"Time left","เหลือเวลา"
"Express checkout","ซื้อด่วน"
"Qty:","จำนวน"
"Total","จำนวน"
"Share","แบ่งปัน"
"Update Address","กรอกที่อยู่"
"Complete Registration","ลงทะเบียนเสร็จสมบูรณ์"
"Find a product, category or brand ...","ค้นหาสินค้า, หมวดหมู่, หรือแบรนด์ ..."
"All Categories","สินค้าทั้งหมด"
"All results","ดูผลการค้นหาทั้งหมด"
"After","ถัดไป"
"You're reviewing product","ความคิดเห็นเกี่ยวกับสินค้านี้"
"Review for","เฉลี่ยคะแนนที่ลูกค้าแสดงความคิดเห็นเกี่ยวกับ"
"Add Review","เพิ่มรีวิวสินค้า"
"Write your review","เขียนรีวิวสินค้าของคุณ"
"What's your nickname?","ชื่อผู้รีวิว"
"Summary of Your Review","หัวข้อเรื่อง"
"Let us know your thoughts","แสดงความคิดเห็น"
"Submit Review","ส่งรีวิว"
"New Group","สร้างกลุ่มใหม่"
"View Cart & Checkout","ดูตะกร้าสินค้า"
"Shipping Information","สาขาที่ต้องการรับสินค้า"
"You have recently added this product to your Cart","เพิ่มสินค้าลงตะกร้าเรียบร้อย"
"Your shopping cart","ตะกร้าสินค้าของคุณ"
"There are","จำนวนทั้งหมด"
"There is","จำนวนทั้งหมด"
"items","ชิ้น"
"item","ชิ้น"
"Group your wishlist","กลุ่มสินค้าที่ชอบของคุณ"
"Contact us through various operators","ติดต่อเราผ่านช่องทางต่างๆได้ดังนี้"
"Ask a question via e-mail","สอบถามผ่านช่องทางอีเมล์"
"Contact Complaint Feedback job or other inquiries.","แจ้งปัญหา ร้องเรียน ติชมบริหาร สมัครงานหรือสอบถามข้อมูลอื่นๆ"
"Please click below to enter your information.","กรุณาคลิกด้านล่างเพื่อกรอกข้อมูล"
"Contact Us","ติดต่อเรา"
"Please fill in all mandatory ","กรุณากรอกข้อมูลลงในช่องที่มีเครื่องหมาย"
"The product you choose.","รูปแบบการรับสินค้าที่คุณเลือก"
"Change Address","เปลี่ยนรูปแบบการรับสินค้า"
"If you want change shipping address,all product will be remove from your cart. Are you sure?","สินค้าทั้งหมดจะถูกลบออกจากตะกร้า ยืนยันต้องการเปลี่ยนรูปแบบการจัดส่งใหม่หรือไม่"
"Cancel","ยกเลิก"
"Confirm","ยืนยัน"
"Add new Pickup","เลือกสาขาที่รับสินค้า"
"Favorite Warehouse 1","ที่อยู่จัดส่งประจำ 1"
"Favorite Warehouse 2","ที่อยู่จัดส่งประจำ 2"
"Please Select Province","เลือกจังหวัด"
"Please Select Branches","เลือกสาขา"
"Back","กลับไปก่อนหน้า"
"pickup","สถานที่จัดส่ง"
"Before","ก่อนหน้า"
"Add new group","สร้างกลุ่มสินค้าที่ชอบของคุณใหม่..."
"Back to previous page","กลับไปก่อนหน้า"
"Your Checkout Progress","บันทึกข้อมูลการสั่งซื้อ"
"Shipping Address","ที่อยู่การจัดส่ง"
"Billing & Payment","ช่องทางการชำระเงิน"
"Shipping","จัดส่งสินค้า"
"Invoice Needed?","ต้องการใบกำกับภาษี?"
"Invoice Needed","ต้องการใบกำกับภาษี"
"No Invoice Needed","ไม่ต้องการใบกำกับภาษีี"
"Please fill in the discount rate to be used.","กรุณากรอกคะแนนส่วนลดที่ต้องการใช้"
"Shipping & Handling (Shipping Table Rates - Pick Up)","ค่าจัดส่ง"
"Shipping & Handling","ค่าจัดส่ง"
"Billing Address","ที่อยู่ในการออกใบเสร็จ"
"Payment Method","ช่องทางการชำระเงิน"
"Shipping Method","รูปแบบการจัดส่ง/รับสินค้า"
"Payment","ช่องทางการชำระเงิน"
"Next","ดำเนินการต่อ"
"Please fill in all mandatory","กรุณากรอกข้อมูล"
"Email","อีเมล์"
"Name - Surname","ชื่อ-นามสกุล"
"Sex","เพศ"
"age","อายุ"
"province","จังหวัด"
"Zip code","รหัสไปรษณีย์"
"Phone","โทรศัพท์"
"Branch","สาขา"
"Message","ข้อความ"
"Send Email","ส่งข้อความ"
"Please add new address to continue add to cart","กรุณาเพิ่มที่อยู่ใหม่เพื่อจัดส่งสินค้า"
"Attachments","แนบไฟล์"
"Captcha","รหัสตรวจสอบ"
"Note: C reserves the right to consider the information. Case details","หมายเหตุ: บิ๊กซีขอสงวนสิทธิ์ในการพิจารณาข้อมูล กรณีที่รายละเอียดไม่สมบูรณ์ หรือไม่สามารถติดต่อได้"
"Province","จังหวัด"
"Please select Sex","เลือก"
"Please select Province","เลือก"
"Age","อายุ"
"Please select region, state or province","เลือก"
"Create Group","สร้างกลุ่ม"
"View All","ดูทั้งหมด"
"Home","หน้าหลัก"
"Id Card","หมายเลขบัตรประชาชน"
"Id Card / Passport","หมายเลขบัตรประชาชน / พาสปอร์ต"
"Big Card Id","หมายเลขบัตรบิ๊กการ์ด"
"Please choose your <b>delivery/ pick up</b> before purchase","กรุณาเลือกสถานที่ <b>จัดส่ง/ รับสินค้า</b> ก่อนทำการซื้อ"
"Category","หมวดหมู่สินค้า"
"Browse By","เลือกจาก"
"Wish list","สินค้าโปรด"
"Top","ขึ้นบน"
"SKU","รหัสสินค้า"
"SKU ","รหัสสินค้า"
"SKU: ","รหัสสินค้า"
"SKU: %s","รหัสสินค้า: %s"
"Sku","รหัสสินค้า"
"sku","รหัสสินค้า"
"No - review","ยังไม่มีความคิดเห็น"
"Forgot Your Password?","ลืมรหัสผ่าน"
"Create New Account","สมัครสมาชิกใหม่"
"You have recently added this product to your Cart","เพิ่มสินค้าลงตะกร้าเรียบร้อย"
"Apply Coupon","ใช้รหัสส่วนลด"
"Enter your coupon code if you have any.","รหัสส่วนลดที่คุณได้รับ"
"Price","ราคา"
"Value","ความคุ้มค่า"
"Quality","คุณภาพ"
"Some of the products are currently out of stock.","สินค้าบางอย่างที่คุณเลือกได้หมดจากคลังสินค้า"
"In stock","มีสินค้าในคลัง"
"Special price until ","ราคาพิเศษจนถึงวันที่ "
"This product is currently out of stock.","ไม่มีสินค้าในคลัง"
"* This product is currently out of stock.","* ไม่มีสินค้าในคลัง"
"Accept","ยอมรับ"
"No less than 500baht !","ยอดสั่งซื้อขั้นต่ำ 500 บาท"
"you will need to shop %s Baht more to complete this order.","ช้อปเพิ่มอีก %s บาท เพื่อสั่งซื้อสินค้า"
"Minimum purchase for Delivery is 1500 Baht!","ต้องมียอดสั่งซื้อสินค้า สำหรับจัดส่ง ไม่น้อยกว่า 1500 บาท!"
"Minimum purchase for Pick up is 500 Baht!","ต้องมียอดสั่งซื้อสินค้าสำหรับรับสินค้า ไม่น้อยกว่า 500 บาท!"
"%s left to checkout","%s ออกจากหน้าชำระเงิน"
"Invalid Id Card","รหัสบัตรประชาชนไม่ถูกต้อง"
"This is a required field.","กรุณากรอกข้อมูลจำเป็น"
"Please make sure your passwords match.","กรุณาตรวจสอบรหัสผ่านให้ตรงกัน"
"This date is a required value.","กรุณาเลือกวันเดือนปีเกิด"
"Please select an option.","กรุณาเลือกตัวเลือก"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","อีเมลนี้เคยสมัครสมาชิกแล้ว"
"You are now logged in.","ยินดีต้อนรับเข้าสู่ระบบช้อปปิ้งออนไลน์"
"You are now logged out.","ท่านได้ออกจากระบบแล้ว ขอบคุณที่ใช้บริการช้อปปิ้งออนไลน์"
"Please enter a valid email address. For example johndoe@domain.com.","กรุณาใส่อีเมลที่ถูกต้อง"
"Invalid login or password.","ชื่อบัญชี หรือ รหัสผ่านของท่านไม่ถูกต้อง"
"Pick up - ","ท่านสะดวกรับสินค้าที่สาขา - "
"Pick Up","รับสินค้าที่สาขา"
"pickup","รับสินค้าที่สาขา"
"Select a billing address.","กรุณาเลือกที่อยู่สำหรับออกใบเสร็จรับเงิน ใบกำกับภาษี"
"order number","หมายเลขคำสั่งซื้อ"
"Pending","รอดำเนินการ"
"My Orders > ","คำสั่งซื้อของฉัน > "
"Cash On Pickup","ชำระเงินที่สาขา"
"Address Entries","รายการที่อยู่"
"+ New Address","+ เพิ่มที่อยู่ใหม่"
"Default billing address","ใช้ที่อยู่นี้เป็นค่าเริ่มต้นสำหรับระบุในใบกำกับภาษี"
"Default shipping address","ใช้ที่อยู่นี้เป็นค่าเริ่มต้นสำหรับจัดส่งสินค้า"
"Use as my default billing address","ใช้ที่อยู่นี้เป็นค่าเริ่มต้นสำหรับระบุในใบกำกับภาษี"
"Use as my default shipping address","ใช้ที่อยู่นี้เป็นค่าเริ่มต้นสำหรับจัดส่งสินค้า"
"Delete","ลบ"
"EXT","เบอร์ต่อ"
" item(s)"," รายการ"
"Tax Number","หมายเลขประจำตัวผู้เสียภาษี"
"Tax/Vat","หมายเลขประจำตัวผู้เสียภาษี"
"Company","บริษัท"
"Shipping Method","ช่องทางการจัดส่ง"
"Loading next step...","โปรดรอ กำลังดำเนินการเพื่อไปขั้นตอนต่อไป"
"Please check your phone number.","กรุณาตรวจสอบความถูกต้องของหมายเลขโทรศัพท์ที่ใช้ติดต่อในการสั่งซื้อของท่าน"
"Submitting order information...","กำลังส่งข้อมูลการสั่งซื้อ ..."
"Place Order","สั่งซื้อ"
"Big C Shopping Online. Your order has been received.","บิ๊กซี ช้อปปิ้งออนไลน์"
"Thank you for your purchase!","ขอขอบพระคุณที่ไว้วางใจในการเลือกซื้อสินค้ากับเรา"
"Your order","หมายเลขคำสั่งซื้อของท่าน"
"Delivery Type","วิธีการรับสินค้า"
"Pickup","เลือกรับสินค้าที่สาขา"
"Delivery Address","ที่อยู่ในการจัดส่งหรือรับสินค้า"
"Default Address","ที่อยู่"
"Sorry, the product you choose is not enough in order.","ขออภัยสินค้าที่ท่านเลือกไม่เพียงพอ"
"Check order history","ตรวจสอบประวัติการสั่งซื้อ"
"Add","เพิ่ม"
"Add new group","เพิ่มกลุ่มใหม่"
"Delete Products","ลบสินค้า"
"Delete Group","ลบกลุ่ม"
"My Wishlist > ","สินค้าที่ชอบของฉัน > "
"There are <strong>%s</strong> item(s)","จำนวนทั้งหมด <strong>%s</strong> รายการ"
"Add To Cart","เพิ่มสินค้าในตะกร้า"
"Price/pc","ราคา/ชิ้น"
"/pc","/ชิ้น"
"Change","เปลี่ยน"
"Reset a Password","ตั้งรหัสผ่านใหม่"
"Delivery from","จัดส่งสินค้าโดยสาขา"
"Pick up at","รับสินค้าที่สาขา"
"Change your delivery/ pick up","เปลี่ยนสถานที่ จัดส่ง/ รับสินค้า"
"Billing to this address","ใช้ที่อยู่นี้สำหรับออกใบเสร็จ/ใบกำกับภาษี"
"Billing to different address","ใช้ที่อยู่อื่นสำหรับออกใบเสร็จ/ใบกำกับภาษี"
"Please fill in all mandatory <em>*</em> fields","กรุณากรอกข้อมูลที่มีเครื่องหมาย <em>*</em> ทั้งหมด"
"Spipping Note","จุดสังเกตุ"
"Discount","ส่วนลด"
"Applied Coupons","ใช้รหัสส่วนลด"
"Shipping Type","รูปแบบการรับสินค้า"
"Shipping Type: %s","รูปแบบการรับสินค้า: %s"
"Shipping Type: ","รูปแบบการรับสินค้า:"
"Shipping Cost","ค่าขนส่ง "
"delivery","จัดส่งถึงบ้าน"
"pickup","รับสินค้าที่สาขา"
"Update shipping address successfully","ระบบทำการเพิ่มที่อยู่ในการจัดส่งให้ท่านแล้ว"
"Latest Warehouse Pickup","สาขาล่าสุด"
"Warehouse Pickup","สาขา"
"Latest Address","ที่อยู่ล่าสุด"
"discount","ส่วนลด"
"You have recently added this product to your Cart","คุณได้เพิ่มสินค้าลงในตะกร้าเรียบร้อยแล้ว"
"Your signed out","ท่านได้ออกจากระบบแล้ว"
"Please specify different value for ""%s"" attribute. Customer with such value already exists.","ขออภัย""%s""ของท่านซ้ำกับสมาชิกที่มีอยู่แล้วกรุณาตรวจสอบอีกครั้ง"
"Please select City","เลือก"
"Please select Subdistrict","เลือก"
"Thank you for registering","ขอบคุณสำหรับการสมัครสมาชิก"
"May you enjoy shopping to do.","ขอให้มีความสุขกับการช้อปปิ้ง"
"You will be redirected to our homepage in 3 seconds.","คุณจะกลับไปหน้าแรกภายใน 3 วินาที"
"Special promotion is valid between","เงื่อนไขพิเศษสำหรับการรับสินค้า"
"only","เท่านั้น"
"Shipping Note","จุดสังเกต"
"Others","อื่นๆ"
"Account","บัญชีของฉัน"
"View All","ดูทั้งหมด"
"Newsletter","สมัครรับข่าวสารจาก"
"Send","สมัคร"
"To enjoy the benefits and discounts before anyone here at all!","กรุณากรอกอีเมลของคุณเพื่อไม่พลาดข่าวสาร และโปรโมชั่นดีๆ จากเรา"
"%s Item(s)","%s รายการ"
"View","จำนวนสินค้าต่อหน้า"
"Sort By","เลือกเรียงสินค้าจาก"
"Calculate area to order","คำนวณพื้นที่"
"Print","สั่งพิมพ์"
"Product Code","รหัสสินค้า:"
"Category","ประเภทสินค้า: "
"Brand","ยี่ห้อ: "
"Color","สี: "
"Details","รายละเอียดสินค้า"
"Compare","เปรียบเทียบ"
"Cart","รถเข็น"
"Share","แชร์"
"SKU","รหัสสินค้า"
"Color","สี"
"Brands","ยี่ห้อ"
"Material","วัสดุ"
"Name","ชื่อ"
"Price","ราคา"
"New","ใหม่"
"Biggest Saving","ส่วนลดมากสุด"
"Best Sellers","สินค้าขายดี"
"Most Viewed","ถูกเรียกดูมากที่สุด"
"Top Rated","Top Rated"
"Reviews Count","Reviews Count"
"Now in Wishlists","Now in Wishlists"
"Quantity","Quantity"
"Profit","Profit"
"Revenue","Revenue"
"Revenue per View","Revenue per View"
"Order per View","Order per View"
"Remove This Item","ลบรายการสินค้านี้ออก"
"Are you sure you would like to remove this item from the shopping cart?","คุณแน่ใจว่าต้องการลบสินค้านี้ออกจากรถเข็น?"
"Delete","ลบ"
"Edit item","แก้ไขรายการสินค้านี้"
"Edit","แก้ไข"
"View Shopping Cart","รถเข็น"
"Checkout","ชำระเงิน"
"Products","สินค้า"
"Price","ราคา"
"Qty","จำนวน"
"Subtotal","ราคาสินค้า"
"Delete","ลบ"
"Clear Cart","ยกเลิกทั้งหมด"
"Update","อัพเดทรถเข็น"
"Items","รายการ"
"Product Code","รหัสสินค้า: "
"Discount Codes","คูปองส่วนลด"
"Apply","ใช้"
"Subtotal","ราคาสินค้า"
"Grand Total","รวมทั้งหมด"
"Enter your coupon code if you have one","ใส่คูปองส่วนลดของคุณ (ถ้ามี)"
"Remove Item","ลบรายการสินค้าออก"
"Add to Compare","เปรียบเทียบสินค้า"
"Add to Cart","สั่งซื้อ"
"View Details","ดูรายละเอียดสินค้า"
"Add to Cart","สั่งซื้อ"
"Choose a selection...","เลือกตัวเลือก..."
"* Required Fields","* ข้อมูลจำเป็น"
"Qty","จำนวน:"
"Be the first to review this product","แสดงความคิดเห็นเป็นคนแรก"
"Grid","แนวตั้ง"
"List","รายการ"
"Add to Compare","เปรียบเทียบสินค้า"
"View Details","ดูรายละเอียดสินค้า"
"Add to Cart","สั่งซื้อ"
"Search","ค้นหา"
"My Account","บัญชีของฉัน"
"Account Information","ข้อมูลส่วนตัว"
"Address Book","ที่อยู่สำหรับจัดส่งสินค้า"
"My Orders","ข้อมูลการสั่งซื้อ"
"First Name","ชื่อ"
"Last Name","นามสกุล"
"Sex","เพศ"
"Mobile","โทรศัพท์มือถือ"
"Birthday","วันเกิด"
"E-mail","อีเมล"
"Sign up for our newsletter","อีเมลของคุณ"
"Sign up for our newsletter","อีเมล์ของคุณ"
"TEL.","โทรศัพท์"
"Birthday","วันเกิด"
"New Address","เพิ่มที่อยู่ใหม่"
"My Order","คำสั่งซื้อของฉัน"
"My Addresses","ที่อยู่ของฉัน"
"Personal Details","ข้อมูลผู้ใช้"
"View All","ดูทั้งหมด"
"Order Status %s","สถานะการสั่งซื้อ %s"
"Shipping Address","ที่อยู่สำหรับจัดส่งสินค้า"
"Change Password","เปลี่ยนแปลงรหัสผ่าน"
"Personal Information","ข้อมูลผู้ใช้"
"Newsletter","จดหมายข่าว"
"Update","บันทึก"
"Change Shipping Address","Change Shipping Address"
"Edit","แก้ไข"
"Billing Address","ที่อยู่ออกใบเสร็จ / ใบกำกับภาษี"
"Change Billing Address","Change Billing Address"
"My Address","ที่อยู่ของฉัน"
"Items","รายการ"
"Address","ที่อยู่"
"Shipping <br/> Address","ที่อยู่สำหรับ <br/> การจัดส่ง"
"Billing <br/> Address","ที่อยู่ออกใบเสร็จ <br/>/ ใบกำกับภาษี"
"Delete","ลบที่อยู่"
"%s Item(s)","%s รายการ"
"Show","แสดง"
"Project name","ชื่อโปรเจกต์"
"Add","เพิ่ม"
#NAME?
" (%s items)"," (%s รายการ)"
"Shopping list all ","ALL SHOPPING LIST"
"(%s items)","(%s รายการ)"
"Home","หน้าหลัก"
"My Account","บัญชีของฉัน"
"Sign up for our newsletter","Sign up for our newsletter"
"My Shopping List","SHOPPING LIST"
"Telephone","MOBILE"
"Company","บริษัท"
"Street Address","ที่อยู่"
"Country","ประเทศ"
"City","เขต/อำเภอ"
"Please select City","กรุณาเลือก"
"State/Province","State/Province"
"State/Province","จังหวัด"
"Subdistrict","แขวง/ตำบล"
"Please select Subdistrict","กรุณาเลือก"
"Zip/Postal Code","รหัสไปรษณีย์"
"This is a required field.","ข้อมูลจำเป็น"
"Use as my default billing address","ที่อยู่สำหรับออกใบเสร็จ"
"Default Shipping Address","ที่อยู่สำหรับจัดส่งสินค้า"
"Save","บันทึก"
"Receive EXCLUSIVE wacoal offers & updates","สมัครรับข่าวสาร"
"Items Ordered","ลำดับ"
"Product Code","รหัสสินค้า: "
"Product","สินค้า"
"Unit Price","ราคา"
"Qty","จำนวน"
"Subtotal","ราคารวม"
"view order","ดูรายละเอียดคำสั่งซื้อ"
"view order %s","ดูรายละเอียดคำสั่งซื้อ %s"
"Shipping &amp; Handling","ค่าส่ง"
"Discount (%s)","ส่วนลด (%s)"
"Reorder","สั่งซื้ออีกครั้ง"
"Your Orders Summary <span>(%s orders)</span>","รายการสั่งซื้อทั้งหมด <span>(%s รายการ)</span>"
"Billing Address","ที่อยู่ออกใบเสร็จ / ใบกำกับภาษี"
"Shipping Address","ที่อยู่สำหรับจัดส่งสินค้า"
"Shipping Method","รูปแบบการจัดส่ง"
"Payment Method","รูปแบบการชำระเงิน"
"Items Ordered","ลำดับ"
"Product","สินค้า"
"Unit Price","ราคา"
"Qty","จำนวน"
"Back to My Orders","กลับ"
